date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:05:56	38074/38074	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2008:05:53%20GMT	https://www.switchtv.ke/watchshow/5524-Vybz-Yaard-Vybz-Yaard-sweet-vybz	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/5524-Vybz-Yaard-Vybz-Yaard-sweet-vybz.html	(from https://www.switchtv.ke/watchshow/7052-catchup-Vybz-Yaard-Vybz-slang-on-Vybz-Yaard)
11:05:57	38082/38082	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2008:05:54%20GMT	https://www.switchtv.ke/watchshow/5385-Vybz-Yaard-Sweet-Vybz-on-Vybz-Yaard	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/5385-Vybz-Yaard-Sweet-Vybz-on-Vybz-Yaard.html	(from https://www.switchtv.ke/watchshow/7052-catchup-Vybz-Yaard-Vybz-slang-on-Vybz-Yaard)
11:05:59	38077/38077	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2008:05:55%20GMT	https://www.switchtv.ke/watchshow/5310-Vybz-Yaard-Kaboom-with-MC-DMajail	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/5310-Vybz-Yaard-Kaboom-with-MC-DMajail.html	(from https://www.switchtv.ke/watchshow/7052-catchup-Vybz-Yaard-Vybz-slang-on-Vybz-Yaard)
11:06:00	38099/38099	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2008:05:57%20GMT	https://www.switchtv.ke/watchshow/5241-Vybz-Yaard-Old-skool-vybz-mixes-with-DJ-Kalonje	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/5241-Vybz-Yaard-Old-skool-vybz-mixes-with-DJ-Kalonje.html	(from https://www.switchtv.ke/watchshow/7052-catchup-Vybz-Yaard-Vybz-slang-on-Vybz-Yaard)
11:06:01	38108/38108	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2008:05:58%20GMT	https://www.switchtv.ke/watchshow/5240-Vybz-Yaard-Non-stop-exclusive-reggae-and-dancehall	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/5240-Vybz-Yaard-Non-stop-exclusive-reggae-and-dancehall.html	(from https://www.switchtv.ke/watchshow/7052-catchup-Vybz-Yaard-Vybz-slang-on-Vybz-Yaard)
11:06:03	38104/38104	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2008:05:59%20GMT	https://www.switchtv.ke/watchshow/5128-Vybz-Yaard-Vybz-Riddim-Nation---Vybz-Yaard	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/5128-Vybz-Yaard-Vybz-Riddim-Nation---Vybz-Yaard.html	(from https://www.switchtv.ke/watchshow/7052-catchup-Vybz-Yaard-Vybz-slang-on-Vybz-Yaard)
11:06:04	38938/38938	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2008:06:00%20GMT	https://www.switchtv.ke/watchshow/6995-Sports-Centre-Team-Kenya-ready-for-Olympics	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/6995-Sports-Centre-Team-Kenya-ready-for-Olympics.html	(from https://www.switchtv.ke/watchshow/7049-catchup-Sports-Centre-Africa-Kabaddi-championship-in-TZ)
11:06:06	38929/38929	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2008:06:02%20GMT	https://www.switchtv.ke/watchshow/6974-Sports-Centre-Jorginho-bet-with-reporter	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/6974-Sports-Centre-Jorginho-bet-with-reporter.html	(from https://www.switchtv.ke/watchshow/7049-catchup-Sports-Centre-Africa-Kabaddi-championship-in-TZ)
11:06:07	38908/38908	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2008:06:03%20GMT	https://www.switchtv.ke/watchshow/6946-Sports-Centre-Team-Kenya-is-ready	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/6946-Sports-Centre-Team-Kenya-is-ready.html	(from https://www.switchtv.ke/watchshow/7049-catchup-Sports-Centre-Africa-Kabaddi-championship-in-TZ)
11:06:09	38935/38935	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2008:06:05%20GMT	https://www.switchtv.ke/watchshow/6930-Sports-Centre-BetSafe-sponsors-Gor-and-AFC	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/6930-Sports-Centre-BetSafe-sponsors-Gor-and-AFC.html	(from https://www.switchtv.ke/watchshow/7049-catchup-Sports-Centre-Africa-Kabaddi-championship-in-TZ)
11:06:10	38945/38945	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2008:06:06%20GMT	https://www.switchtv.ke/watchshow/6888-Sports-Centre-Blunder-of-the-weekend---Aguero-issues-apology	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/6888-Sports-Centre-Blunder-of-the-weekend---Aguero-issues-apology.html	(from https://www.switchtv.ke/watchshow/7049-catchup-Sports-Centre-Africa-Kabaddi-championship-in-TZ)
11:06:11	38917/38917	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2008:06:08%20GMT	https://www.switchtv.ke/watchshow/6887-Sports-Centre-Makaveli-wins-in-Ghana	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/6887-Sports-Centre-Makaveli-wins-in-Ghana.html	(from https://www.switchtv.ke/watchshow/7049-catchup-Sports-Centre-Africa-Kabaddi-championship-in-TZ)
11:06:13	38935/38935	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2008:06:09%20GMT	https://www.switchtv.ke/watchshow/6886-Sports-Centre-Qualified-for-Tokyo-Olympics	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/6886-Sports-Centre-Qualified-for-Tokyo-Olympics.html	(from https://www.switchtv.ke/watchshow/7049-catchup-Sports-Centre-Africa-Kabaddi-championship-in-TZ)
11:06:14	39051/39051	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2008:06:10%20GMT	https://www.switchtv.ke/watchshow/6824-Sports-Centre-Is%20the%20Germany%20football%20team%20ready	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/6824-Sports-Centre-Is%20the%20Germany%20football%20team%20ready.html	(from https://www.switchtv.ke/watchshow/7049-catchup-Sports-Centre-Africa-Kabaddi-championship-in-TZ)
11:06:15	39100/39100	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2008:06:11%20GMT	https://www.switchtv.ke/watchshow/6738-Sports-Centre-Atoto-Sports-Management---In-association-with-Chipper-Cash	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/6738-Sports-Centre-Atoto-Sports-Management---In-association-with-Chipper-Cash.html	(from https://www.switchtv.ke/watchshow/7049-catchup-Sports-Centre-Africa-Kabaddi-championship-in-TZ)
11:06:16	39079/39079	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2008:06:12%20GMT	https://www.switchtv.ke/watchshow/6692-Sports-Centre-Inter-county-golf-Series-at-Thika-Green-Golf-Resort	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/6692-Sports-Centre-Inter-county-golf-Series-at-Thika-Green-Golf-Resort.html	(from https://www.switchtv.ke/watchshow/7049-catchup-Sports-Centre-Africa-Kabaddi-championship-in-TZ)
11:06:18	39051/39051	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2008:06:14%20GMT	https://www.switchtv.ke/watchshow/6617-Sports-Centre-Ronaldo-expecting-5th-Child	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/6617-Sports-Centre-Ronaldo-expecting-5th-Child.html	(from https://www.switchtv.ke/watchshow/7049-catchup-Sports-Centre-Africa-Kabaddi-championship-in-TZ)
11:06:19	39054/39054	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2008:06:16%20GMT	https://www.switchtv.ke/watchshow/6565-Sports-Centre-2021-Afrobasket-championship	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/6565-Sports-Centre-2021-Afrobasket-championship.html	(from https://www.switchtv.ke/watchshow/7049-catchup-Sports-Centre-Africa-Kabaddi-championship-in-TZ)
11:06:20	39079/39079	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2008:06:17%20GMT	https://www.switchtv.ke/watchshow/6500-Sports-Centre-Morans-make-History---Qualify-for-Afro-Basket-event	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/6500-Sports-Centre-Morans-make-History---Qualify-for-Afro-Basket-event.html	(from https://www.switchtv.ke/watchshow/7049-catchup-Sports-Centre-Africa-Kabaddi-championship-in-TZ)
11:06:22	39054/39054	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2008:06:18%20GMT	https://www.switchtv.ke/watchshow/6394-Sports-Centre-Grassroots-football-in-Kenya	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/6394-Sports-Centre-Grassroots-football-in-Kenya.html	(from https://www.switchtv.ke/watchshow/7049-catchup-Sports-Centre-Africa-Kabaddi-championship-in-TZ)
11:06:24	39048/39048	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2008:06:20%20GMT	https://www.switchtv.ke/watchshow/6353-Sports-Centre-State-of-Football-in-Kenya	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/6353-Sports-Centre-State-of-Football-in-Kenya.html	(from https://www.switchtv.ke/watchshow/7049-catchup-Sports-Centre-Africa-Kabaddi-championship-in-TZ)
11:06:25	39057/39057	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2008:06:21%20GMT	https://www.switchtv.ke/watchshow/6291-Sports-Centre-25-Years-old-seeking-Olympics	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/6291-Sports-Centre-25-Years-old-seeking-Olympics.html	(from https://www.switchtv.ke/watchshow/7049-catchup-Sports-Centre-Africa-Kabaddi-championship-in-TZ)
11:06:26	18235/18235	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2008:06:23%20GMT	https://www.switchtv.ke/watchshow/7036-Jumbo-Kids-Wednesday-Jumbo-Groove	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/7036-Jumbo-Kids-Wednesday-Jumbo-Groove.html	(from https://www.switchtv.ke/watchshow/7037-catchup-Jumbo-Kids-Jumbo-kids-Groove---Thursday)
11:06:28	18223/18223	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2008:06:24%20GMT	https://www.switchtv.ke/watchshow/7035-Jumbo-Kids-Tuesday-Jumbo-kids	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/7035-Jumbo-Kids-Tuesday-Jumbo-kids.html	(from https://www.switchtv.ke/watchshow/7037-catchup-Jumbo-Kids-Jumbo-kids-Groove---Thursday)
11:06:29	18247/18247	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2008:06:26%20GMT	https://www.switchtv.ke/watchshow/7034-Jumbo-Kids-Monday-Groove---Jumbo-kids	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/7034-Jumbo-Kids-Monday-Groove---Jumbo-kids.html	(from https://www.switchtv.ke/watchshow/7037-catchup-Jumbo-Kids-Jumbo-kids-Groove---Thursday)
11:06:30	39972/39972	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2008:06:27%20GMT	https://www.switchtv.ke/watchshow/6823-Real-Talk-Round-Table-Things-to-consider-before-marriage	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/6823-Real-Talk-Round-Table-Things-to-consider-before-marriage.html	(from https://www.switchtv.ke/watchshow/7032-catchup-Real-Talk-Round-Table-Dating-with-kids)
11:06:32	39942/39942	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2008:06:28%20GMT	https://www.switchtv.ke/watchshow/6767-Real-Talk-Round-Table-Re-productive-challenges	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/6767-Real-Talk-Round-Table-Re-productive-challenges.html	(from https://www.switchtv.ke/watchshow/7032-catchup-Real-Talk-Round-Table-Dating-with-kids)
11:06:33	39963/39963	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2008:06:30%20GMT	https://www.switchtv.ke/watchshow/6729-Real-Talk-Round-Table-Joy-Muthengi-on-body-positivity	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/6729-Real-Talk-Round-Table-Joy-Muthengi-on-body-positivity.html	(from https://www.switchtv.ke/watchshow/7032-catchup-Real-Talk-Round-Table-Dating-with-kids)
11:06:34	39966/39966	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2008:06:31%20GMT	https://www.switchtv.ke/watchshow/6629-Real-Talk-Round-Table-Sexual%20harassments%20|%20Is%20Justice%20served	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/6629-Real-Talk-Round-Table-Sexual%20harassments%20_%20Is%20Justice%20served.html	(from https://www.switchtv.ke/watchshow/7032-catchup-Real-Talk-Round-Table-Dating-with-kids)
11:06:36	40056/40056	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2008:06:32%20GMT	https://www.switchtv.ke/watchshow/5760-Real-Talk-Round-Table-Surviving%20break-ups%20-%20Shaffie%20Weru,%20Dr%20Ofweneke,%20Robert%20Burale%20open%20up%20on%20the%20Round%20Table	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/5760-Real-Talk-Round-Table-Surviving%20break-ups%20-%20Shaffie%20Weru,%20Dr%20Ofweneke,%20Robert%20Burale%20open%20up%20on%20the%20Round%20Table.html	(from https://www.switchtv.ke/watchshow/7032-catchup-Real-Talk-Round-Table-Dating-with-kids)
11:06:37	38720/38720	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2008:06:34%20GMT	https://www.switchtv.ke/watchshow/6975-Sports-Finale-European-football-season-Recap	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/6975-Sports-Finale-European-football-season-Recap.html	(from https://www.switchtv.ke/watchshow/7031-catchup-Sports-Finale-Betika-sponsors-4-teams-for-World-Rally-Championship)
11:06:39	38716/38716	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2008:06:35%20GMT	https://www.switchtv.ke/watchshow/6962-Sports-Finale-Coach-Ayimba-passes-on	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/6962-Sports-Finale-Coach-Ayimba-passes-on.html	(from https://www.switchtv.ke/watchshow/7031-catchup-Sports-Finale-Betika-sponsors-4-teams-for-World-Rally-Championship)
11:06:40	38713/38713	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2008:06:37%20GMT	https://www.switchtv.ke/watchshow/6931-Sports-Finale-EPL-Saturday-fixtures	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/6931-Sports-Finale-EPL-Saturday-fixtures.html	(from https://www.switchtv.ke/watchshow/7031-catchup-Sports-Finale-Betika-sponsors-4-teams-for-World-Rally-Championship)
11:06:41	38836/38836	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2008:06:38%20GMT	https://www.switchtv.ke/watchshow/6678-Sports-Finale-Harambee-Stars-friendly-match	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/6678-Sports-Finale-Harambee-Stars-friendly-match.html	(from https://www.switchtv.ke/watchshow/7031-catchup-Sports-Finale-Betika-sponsors-4-teams-for-World-Rally-Championship)
11:06:43	38858/38858	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2008:06:39%20GMT	https://www.switchtv.ke/watchshow/6557-Sports-Finale-Mozzart-Bet-gives-back-to-community	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/6557-Sports-Finale-Mozzart-Bet-gives-back-to-community.html	(from https://www.switchtv.ke/watchshow/7031-catchup-Sports-Finale-Betika-sponsors-4-teams-for-World-Rally-Championship)
11:06:44	38845/38845	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2008:06:41%20GMT	https://www.switchtv.ke/watchshow/6479-Sports-Finale-NBA-all-stars-game-set-for-March	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/6479-Sports-Finale-NBA-all-stars-game-set-for-March.html	(from https://www.switchtv.ke/watchshow/7031-catchup-Sports-Finale-Betika-sponsors-4-teams-for-World-Rally-Championship)
11:06:46	38830/38830	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2008:06:42%20GMT	https://www.switchtv.ke/watchshow/6388-Sports-Finale-Harambee-Stars-squad-ahead-of-Afcon	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/6388-Sports-Finale-Harambee-Stars-squad-ahead-of-Afcon.html	(from https://www.switchtv.ke/watchshow/7031-catchup-Sports-Finale-Betika-sponsors-4-teams-for-World-Rally-Championship)
11:06:47	38830/38830	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2008:06:43%20GMT	https://www.switchtv.ke/watchshow/6321-Sports-Finale-Are-you-a-Christiano-Ronaldinho-fan	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/6321-Sports-Finale-Are-you-a-Christiano-Ronaldinho-fan.html	(from https://www.switchtv.ke/watchshow/7031-catchup-Sports-Finale-Betika-sponsors-4-teams-for-World-Rally-Championship)
11:06:48	38824/38824	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2008:06:45%20GMT	https://www.switchtv.ke/watchshow/6262-Sports-Finale-Blatter-induced-in-a-coma	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/6262-Sports-Finale-Blatter-induced-in-a-coma.html	(from https://www.switchtv.ke/watchshow/7031-catchup-Sports-Finale-Betika-sponsors-4-teams-for-World-Rally-Championship)
11:06:50	38845/38845	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2008:06:46%20GMT	https://www.switchtv.ke/watchshow/6213-Sports-Finale-Betking-premiere-League-fixtures	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/6213-Sports-Finale-Betking-premiere-League-fixtures.html	(from https://www.switchtv.ke/watchshow/7031-catchup-Sports-Finale-Betika-sponsors-4-teams-for-World-Rally-Championship)
11:06:51	38820/38820	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2008:06:48%20GMT	https://www.switchtv.ke/watchshow/6178-Sports-Finale-Simba-fires-VandenBroeck	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/6178-Sports-Finale-Simba-fires-VandenBroeck.html	(from https://www.switchtv.ke/watchshow/7031-catchup-Sports-Finale-Betika-sponsors-4-teams-for-World-Rally-Championship)
11:06:52	38957/38957	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2008:06:49%20GMT	https://www.switchtv.ke/watchshow/6120-Sports-Finale-Cleo-Malala-super-cup-winner-bagged-1M-bob	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/6120-Sports-Finale-Cleo-Malala-super-cup-winner-bagged-1M-bob.html	(from https://www.switchtv.ke/watchshow/7031-catchup-Sports-Finale-Betika-sponsors-4-teams-for-World-Rally-Championship)
11:06:54	38879/38879	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2008:06:50%20GMT	https://www.switchtv.ke/watchshow/6060-Sports-Finale-No-broadcast-money---Setting-the-record-straight---Mwendwa	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/6060-Sports-Finale-No-broadcast-money---Setting-the-record-straight---Mwendwa.html	(from https://www.switchtv.ke/watchshow/7031-catchup-Sports-Finale-Betika-sponsors-4-teams-for-World-Rally-Championship)
11:06:55	39069/39069	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2008:06:51%20GMT	https://www.switchtv.ke/watchshow/5994-Sports-Finale-Ultimate-Frisbee||-The-game-to-take-you-abroad--Mr-Moses-Njatha-speaks	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/5994-Sports-Finale-Ultimate-Frisbee__-The-game-to-take-you-abroad--Mr-Moses-Njatha-speaks.html	(from https://www.switchtv.ke/watchshow/7031-catchup-Sports-Finale-Betika-sponsors-4-teams-for-World-Rally-Championship)
11:06:56	38945/38945	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2008:06:53%20GMT	https://www.switchtv.ke/watchshow/5984-Sports-Finale-Ultimate-Frisbee--The-new-game-in-town!	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/5984-Sports-Finale-Ultimate-Frisbee--The-new-game-in-town!.html	(from https://www.switchtv.ke/watchshow/7031-catchup-Sports-Finale-Betika-sponsors-4-teams-for-World-Rally-Championship)
11:06:58	38869/38869	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2008:06:54%20GMT	https://www.switchtv.ke/watchshow/5930-Sports-Finale-The-Kogalo-dilemma---Facing-financial-challenges	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/5930-Sports-Finale-The-Kogalo-dilemma---Facing-financial-challenges.html	(from https://www.switchtv.ke/watchshow/7031-catchup-Sports-Finale-Betika-sponsors-4-teams-for-World-Rally-Championship)
11:06:59	38118/38118	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2008:06:56%20GMT	https://www.switchtv.ke/watchshow/7024-TIPPING-POINT-Arms-at-war	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/7024-TIPPING-POINT-Arms-at-war.html	(from https://www.switchtv.ke/watchshow/7030-catchup-TIPPING-POINT-Into-2022--politics)
11:07:01	38149/38149	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2008:06:57%20GMT	https://www.switchtv.ke/watchshow/7023-TIPPING-POINT-National-prayer-day---Bromance-again	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/7023-TIPPING-POINT-National-prayer-day---Bromance-again.html	(from https://www.switchtv.ke/watchshow/7030-catchup-TIPPING-POINT-Into-2022--politics)
11:07:02	38146/38146	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2008:06:58%20GMT	https://www.switchtv.ke/watchshow/7022-TIPPING-POINT-2022-alignment-taking-shape	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/7022-TIPPING-POINT-2022-alignment-taking-shape.html	(from https://www.switchtv.ke/watchshow/7030-catchup-TIPPING-POINT-Into-2022--politics)
11:07:04	38140/38140	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2008:07:00%20GMT	https://www.switchtv.ke/watchshow/6895-TIPPING-POINT-2022-political-alignments	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/6895-TIPPING-POINT-2022-political-alignments.html	(from https://www.switchtv.ke/watchshow/7030-catchup-TIPPING-POINT-Into-2022--politics)
11:07:05	38146/38146	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2008:07:01%20GMT	https://www.switchtv.ke/watchshow/6894-TIPPING-POINT-State-of-the-media-in-Kenya	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/6894-TIPPING-POINT-State-of-the-media-in-Kenya.html	(from https://www.switchtv.ke/watchshow/7030-catchup-TIPPING-POINT-Into-2022--politics)
11:07:06	38152/38152	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2008:07:02%20GMT	https://www.switchtv.ke/watchshow/6893-TIPPING-POINT-State-of-the-education-sector	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/6893-TIPPING-POINT-State-of-the-education-sector.html	(from https://www.switchtv.ke/watchshow/7030-catchup-TIPPING-POINT-Into-2022--politics)
11:07:08	38238/38238	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2008:07:04%20GMT	https://www.switchtv.ke/watchshow/6817-TIPPING-POINT-The-2022-game-plan	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/6817-TIPPING-POINT-The-2022-game-plan.html	(from https://www.switchtv.ke/watchshow/7030-catchup-TIPPING-POINT-Into-2022--politics)
11:07:09	38274/38274	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2008:07:05%20GMT	https://www.switchtv.ke/watchshow/6733-TIPPING-POINT-Mourning-Magufuli---Died-aged-61-years	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/6733-TIPPING-POINT-Mourning-Magufuli---Died-aged-61-years.html	(from https://www.switchtv.ke/watchshow/7030-catchup-TIPPING-POINT-Into-2022--politics)
11:07:10	38241/38241	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2008:07:07%20GMT	https://www.switchtv.ke/watchshow/6669-TIPPING-POINT-The-shaky-handshake	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/6669-TIPPING-POINT-The-shaky-handshake.html	(from https://www.switchtv.ke/watchshow/7030-catchup-TIPPING-POINT-Into-2022--politics)
11:07:12	38250/38250	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2008:07:08%20GMT	https://www.switchtv.ke/watchshow/6601-TIPPING-POINT-The-road-to-referendum	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/6601-TIPPING-POINT-The-road-to-referendum.html	(from https://www.switchtv.ke/watchshow/7030-catchup-TIPPING-POINT-Into-2022--politics)
11:07:13	38250/38250	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2008:07:09%20GMT	https://www.switchtv.ke/watchshow/6537-TIPPING-POINT-The-road-to-referendum	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/6537-TIPPING-POINT-The-road-to-referendum.html	(from https://www.switchtv.ke/watchshow/7030-catchup-TIPPING-POINT-Into-2022--politics)
11:07:15	38241/38241	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2008:07:12%20GMT	https://www.switchtv.ke/watchshow/6466-TIPPING-POINT-Hustlers-vs-dynasty	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/6466-TIPPING-POINT-Hustlers-vs-dynasty.html	(from https://www.switchtv.ke/watchshow/7030-catchup-TIPPING-POINT-Into-2022--politics)
11:07:17	38253/38253	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2008:07:13%20GMT	https://www.switchtv.ke/watchshow/6420-TIPPING-POINT-The-complex-succession-politics	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/6420-TIPPING-POINT-The-complex-succession-politics.html	(from https://www.switchtv.ke/watchshow/7030-catchup-TIPPING-POINT-Into-2022--politics)
11:07:18	38268/38268	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2008:07:14%20GMT	https://www.switchtv.ke/watchshow/6263-TIPPING-POINT-Into-Nairobi-Politics---TippingPoint	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/6263-TIPPING-POINT-Into-Nairobi-Politics---TippingPoint.html	(from https://www.switchtv.ke/watchshow/7030-catchup-TIPPING-POINT-Into-2022--politics)
11:07:19	38284/38284	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2008:07:16%20GMT	https://www.switchtv.ke/watchshow/6187-TIPPING-POINT-Uganda-decides---Is-Museveni-afraid-of-Bobi-Wine	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/6187-TIPPING-POINT-Uganda-decides---Is-Museveni-afraid-of-Bobi-Wine.html	(from https://www.switchtv.ke/watchshow/7030-catchup-TIPPING-POINT-Into-2022--politics)
